1628467200000,14.84400000,14.91100000,14.62900000,14.62900000,844.63800000,1628468099999,12486.90994600,86,642.25800000,9496.66988000,0
1628468100000,14.66900000,14.72500000,14.61500000,14.67300000,716.86600000,1628468999999,10510.86105500,39,490.34400000,7185.44592400,0
1628469000000,14.65500000,14.66500000,14.46700000,14.49000000,887.42000000,1628469899999,12897.64446900,170,269.73600000,3921.89159800,0
1628469900000,14.46700000,14.99600000,14.44200000,14.72500000,8526.65700000,1628470799999,125784.77151700,487,6221.75300000,91717.37860300,0
1628470800000,14.72600000,14.82200000,14.55500000,14.57800000,6791.81900000,1628471699999,99807.04068100,162,5455.49100000,80264.77424200,0
1628471700000,14.59900000,14.75800000,14.59900000,14.71100000,1835.98100000,1628472599999,26896.86512900,120,1579.58800000,23125.87001400,0
1628472600000,14.68700000,14.84500000,14.63500000,14.80000000,2972.57200000,1628473499999,43813.24026800,126,583.27800000,8643.02955500,0
1628473500000,14.77400000,14.79600000,14.63500000,14.64900000,389.20900000,1628474399999,5722.29670600,50,6.86400000,101.15086000,0
1628474400000,14.66800000,14.71700000,14.62300000,14.62300000,212.22800000,1628475299999,3109.95001800,26,41.32500000,606.41577000,0
1628475300000,14.62300000,14.69100000,14.58700000,14.63500000,675.79900000,1628476199999,9885.23666500,41,349.35700000,5112.65107000,0
1628476200000,14.62400000,14.67300000,14.62400000,14.64100000,45.28100000,1628477099999,663.32126800,10,8.18400000,119.95398200,0
1628477100000,14.65400000,14.65400000,14.60700000,14.63000000,125.55200000,1628477999999,1836.80308500,21,95.03600000,1390.52009200,0
1628478000000,14.61000000,14.61000000,14.50400000,14.50400000,328.63000000,1628478899999,4791.60503900,35,249.69400000,3643.40936700,0
1628478900000,14.52600000,14.55100000,14.52000000,14.55100000,2067.00800000,1628479799999,30025.48033200,15,277.15700000,4026.04754600,0
1628479800000,14.55600000,14.64400000,14.55600000,14.64400000,526.66100000,1628480699999,7686.25586100,45,93.54700000,1365.94309500,0
1628480700000,14.64400000,14.64400000,14.58100000,14.58100000,231.74200000,1628481599999,3384.87319100,17,192.27100000,2808.18440700,0
1628481600000,14.59200000,14.61200000,14.55500000,14.58600000,164.96400000,1628482499999,2405.81481100,15,157.65800000,2299.38364300,0
1628482500000,14.57900000,14.61100000,14.55100000,14.55300000,97.42400000,1628483399999,1421.04000000,10,12.08800000,176.26305200,0
1628483400000,14.61100000,14.74300000,14.61100000,14.74300000,161.97700000,1628484299999,2379.85666200,43,130.47900000,1917.48750600,0
1628484300000,14.74300000,14.74300000,14.70400000,14.71300000,70.12600000,1628485199999,1031.96878100,7,28.70600000,422.37183800,0
1628485200000,14.73400000,14.77300000,14.73400000,14.77300000,601.43500000,1628486099999,8883.27619800,16,600.43500000,8868.52219800,0
1628486100000,14.77000000,14.79600000,14.74400000,14.77800000,835.15500000,1628486999999,12342.79937300,21,483.18200000,7145.85974400,0
1628487000000,14.79200000,14.80200000,14.73400000,14.73400000,517.78100000,1628487899999,7654.29570400,25,43.94700000,649.56744000,0
1628487900000,14.74100000,14.77500000,14.70400000,14.73400000,436.44800000,1628488799999,6430.54469300,32,139.48600000,2056.06738000,0
1628488800000,14.73400000,14.79500000,14.62000000,14.62200000,1244.84000000,1628489699999,18269.40459600,78,84.25600000,1242.63003700,0
1628489700000,14.64800000,14.64800000,14.56500000,14.58200000,1059.65900000,1628490599999,15469.00603400,60,402.42200000,5873.86796100,0
1628490600000,14.58700000,14.71400000,14.58700000,14.60900000,216.08900000,1628491499999,3167.50946000,25,84.90200000,1245.37613700,0
1628491500000,14.63500000,14.70800000,14.60900000,14.70800000,541.57300000,1628492399999,7948.83000300,49,467.42700000,6859.33623300,0
1628492400000,14.70800000,14.77500000,14.70800000,14.77500000,119.79300000,1628493299999,1764.51057900,17,116.11900000,1710.31976600,0
1628493300000,14.71400000,14.71400000,14.66100000,14.68700000,617.65200000,1628494199999,9075.98713700,28,468.25400000,6883.53804100,0
1628494200000,14.66500000,14.87500000,14.66500000,14.87500000,374.76300000,1628495099999,5542.22075200,42,169.74400000,2512.70937700,0
1628495100000,14.87600000,14.94500000,14.85800000,14.94500000,958.23300000,1628495999999,14278.39365900,47,636.45600000,9477.27645500,0
1628496000000,14.91600000,14.99600000,14.91300000,14.94700000,1498.70200000,1628496899999,22410.43907300,54,1273.52200000,19044.44571700,0
1628496900000,14.94700000,14.94700000,14.79200000,14.81000000,1828.67600000,1628497799999,27192.31745000,63,19.04300000,283.16312000,0
1628497800000,14.83700000,14.87600000,14.77500000,14.83600000,723.51200000,1628498699999,10732.56583400,62,296.14300000,4393.47853200,0
1628498700000,14.83800000,14.86900000,14.74700000,14.74700000,607.03200000,1628499599999,8981.01657800,67,93.37900000,1382.57781600,0
1628499600000,14.78000000,14.94700000,14.76500000,14.94700000,1025.20000000,1628500499999,15234.50973900,62,701.71600000,10420.93986700,0
1628500500000,14.92300000,15.16600000,14.91800000,15.16000000,3157.67000000,1628501399999,47568.79149200,167,815.35300000,12268.47084000,0
1628501400000,15.17000000,15.23100000,15.08100000,15.19600000,4593.94400000,1628502299999,69494.59193500,104,638.56900000,9703.19650300,0
1628502300000,15.19600000,15.28900000,15.16300000,15.28300000,793.73000000,1628503199999,12086.69067300,53,282.85600000,4307.29401900,0
1628503200000,15.28900000,15.37200000,15.27400000,15.31200000,923.19400000,1628504099999,14140.07308400,103,628.06700000,9623.13816700,0
1628504100000,15.34800000,15.43900000,15.24500000,15.25500000,3678.18600000,1628504999999,56497.83647200,124,2667.16800000,40970.50904900,0
