1645315200000,40104.17000000,40139.91000000,40066.47000000,40075.00000000,42.85062000,1645316099999,1718287.31157610,1382,16.26129000,652083.77830210,0
1645316100000,40075.00000000,40096.65000000,39948.65000000,39948.66000000,44.98263000,1645316999999,1800086.37321850,1618,12.99839000,520177.37152220,0
1645317000000,39948.65000000,39991.60000000,39897.95000000,39940.01000000,27.95429000,1645317899999,1116325.01016620,1524,13.90970000,555490.75647180,0
1645317900000,39940.15000000,39970.80000000,39900.46000000,39945.85000000,37.08145000,1645318799999,1480943.40181720,1426,16.25974000,649286.68796220,0
1645318800000,39945.31000000,39960.00000000,39843.46000000,39889.08000000,51.53962000,1645319699999,2056147.14959560,1961,20.16419000,804362.53895780,0
1645319700000,39889.09000000,39949.34000000,39856.09000000,39939.31000000,43.92128000,1645320599999,1752514.69539830,1277,22.59349000,901371.74616870,0
1645320600000,39938.79000000,40020.00000000,39911.28000000,40011.75000000,29.27299000,1645321499999,1169826.99710550,1263,15.39090000,614997.41246850,0
1645321500000,40015.01000000,40030.68000000,39995.29000000,40009.76000000,28.95027000,1645322399999,1158388.41381610,943,17.90216000,716301.71964520,0
1645322400000,40009.76000000,40023.32000000,39952.35000000,40017.28000000,17.06719000,1645323299999,682770.15695100,965,9.91045000,396476.43618400,0
1645323300000,40011.29000000,40031.97000000,39973.70000000,39991.15000000,25.98900000,1645324199999,1039583.60173290,968,10.53722000,421520.85933460,0
1645324200000,39995.12000000,39995.13000000,39900.79000000,39941.69000000,42.15303000,1645325099999,1683818.18111040,1385,24.80612000,990952.06110460,0
1645325100000,39940.21000000,39981.62000000,39850.00000000,39858.45000000,49.56569000,1645325999999,1977580.30638930,1690,20.97299000,836833.04924840,0
1645326000000,39857.15000000,39910.62000000,39837.00000000,39885.78000000,48.65518000,1645326899999,1940205.99361330,1474,17.85295000,711876.10895940,0
1645326900000,39885.77000000,39903.00000000,39773.24000000,39837.19000000,34.54192000,1645327799999,1375944.47203990,1876,16.44247000,654970.60833490,0
1645327800000,39837.20000000,39880.93000000,39716.04000000,39798.81000000,75.51749000,1645328699999,3005323.42509280,2509,30.72506000,1222329.64368730,0
1645328700000,39798.80000000,39840.63000000,39736.34000000,39813.45000000,41.23803000,1645329599999,1641491.84263720,1433,14.70478000,585318.06083250,0
1645329600000,39813.91000000,39861.08000000,39748.41000000,39796.31000000,48.25581000,1645330499999,1919774.44070920,1592,27.06233000,1076641.86968000,0
1645330500000,39797.95000000,39821.26000000,39707.35000000,39741.61000000,53.78175000,1645331399999,2138894.13823010,1759,28.22345000,1122193.13734110,0
1645331400000,39741.60000000,39770.00000000,39522.40000000,39639.52000000,208.34838000,1645332299999,8257659.00748790,5359,97.13579000,3850401.85564010,0
1645332300000,39639.53000000,39678.83000000,39500.00000000,39571.80000000,107.72901000,1645333199999,4262227.96313530,3361,43.71761000,1729798.62215450,0
1645333200000,39571.79000000,39709.53000000,39526.69000000,39677.47000000,89.26596000,1645334099999,3535926.44081050,2439,57.22654000,2266383.85507730,0
1645334100000,39677.47000000,39710.40000000,39574.62000000,39598.82000000,51.04275000,1645334999999,2023388.11135200,2117,25.83950000,1024452.95791420,0
1645335000000,39598.84000000,39612.24000000,39520.02000000,39564.47000000,56.64405000,1645335899999,2241249.20385030,2388,25.74522000,1018499.71711740,0
1645335900000,39563.93000000,39599.00000000,39300.80000000,39371.71000000,262.78380000,1645336799999,10361682.95595760,7011,85.40157000,3368073.08118380,0
