1621382400000,36.96000000,37.89100000,36.42900000,37.85300000,5204.60100000,1621383299999,194379.55660400,998,3613.42500000,134836.83156500,0
1621383300000,37.89200000,38.44300000,37.41800000,38.43100000,6150.30900000,1621384199999,232968.11191800,706,4347.36400000,164823.88061800,0
1621384200000,38.44300000,38.47200000,37.59400000,38.21600000,11384.55300000,1621385099999,433563.48282600,667,5907.36300000,225537.65723900,0
1621385100000,38.07900000,38.07900000,37.15800000,37.36300000,3403.21200000,1621385999999,127867.28143300,492,1706.56100000,64166.12347100,0
1621386000000,37.41900000,37.42300000,36.38800000,36.53200000,2696.80900000,1621386899999,99269.72023900,535,1332.55200000,49279.63690800,0
1621386900000,36.52000000,36.78100000,35.38000000,35.60700000,6239.92500000,1621387799999,224099.66233900,738,3003.11500000,108027.26411700,0
1621387800000,35.66600000,36.20000000,34.82000000,35.08100000,6088.18800000,1621388699999,215362.10794300,682,2750.52200000,97701.25989100,0
1621388700000,35.13500000,35.44800000,34.63600000,35.15000000,4019.72200000,1621389599999,141334.12893300,371,1683.52100000,59316.27061300,0
1621389600000,35.11400000,35.67700000,35.03700000,35.20400000,4781.69500000,1621390499999,169430.09891700,226,1903.10400000,67469.26248000,0
1621390500000,35.27000000,35.47000000,35.00000000,35.33000000,4938.40200000,1621391399999,173527.38409700,202,1684.37800000,59370.01978100,0
1621391400000,35.19500000,35.35100000,34.75900000,34.95300000,7676.10600000,1621392299999,269167.27295100,242,635.01800000,22326.15522400,0
1621392300000,34.83500000,34.85200000,34.35500000,34.38200000,1651.34500000,1621393199999,57094.07135300,193,636.14100000,22017.28361300,0
1621393200000,34.37700000,34.98900000,34.15900000,34.45800000,4045.22800000,1621394099999,139669.49578600,255,1793.31900000,61946.37040900,0
1621394100000,34.50000000,34.89900000,34.28500000,34.83800000,4274.73000000,1621394999999,148317.10225400,183,3024.81600000,105028.62712500,0
1621395000000,34.76900000,34.85200000,34.48100000,34.53000000,2746.62200000,1621395899999,95127.75906100,144,2267.97000000,78551.33110000,0
1621395900000,34.53000000,34.84300000,34.29500000,34.37100000,7656.03600000,1621396799999,264712.10016600,309,5720.13500000,197624.45055000,0
