1646265600000,2948.79000000,2952.39000000,2932.33000000,2934.67000000,2061.70480000,1646266499999,6064054.06521600,4589,844.70000000,2485088.50800700,0
1646266500000,2934.67000000,2952.58000000,2934.11000000,2951.43000000,1071.00640000,1646267399999,3156755.31449100,2651,453.72450000,1336954.24678500,0
1646267400000,2951.43000000,2963.70000000,2951.22000000,2961.40000000,1201.65630000,1646268299999,3554652.52422800,2862,480.05300000,1420137.82621900,0
1646268300000,2961.57000000,2972.00000000,2961.21000000,2966.51000000,817.73980000,1646269199999,2425504.02661300,2475,480.49510000,1425325.39535400,0
1646269200000,2966.52000000,2967.62000000,2945.15000000,2946.64000000,734.27850000,1646270099999,2169703.96852400,2351,221.76710000,655516.12954400,0
1646270100000,2946.63000000,2954.72000000,2945.46000000,2951.15000000,1233.54680000,1646270999999,3640560.27583300,2493,443.96030000,1309749.72309900,0
1646271000000,2951.37000000,2964.83000000,2944.74000000,2947.05000000,986.57440000,1646271899999,2915386.45759300,2870,547.27640000,1617210.94641000,0
1646271900000,2947.05000000,2949.88000000,2939.68000000,2947.18000000,1102.56580000,1646272799999,3245729.81672300,2197,554.83470000,1633159.52289400,0
1646272800000,2947.16000000,2948.71000000,2925.38000000,2930.31000000,1579.86510000,1646273699999,4636238.71454900,3642,672.02120000,1971430.60293600,0
1646273700000,2930.37000000,2936.71000000,2928.31000000,2934.30000000,937.47820000,1646274599999,2749170.99133500,1943,502.48730000,1473441.71521300,0
1646274600000,2934.67000000,2935.28000000,2919.00000000,2930.96000000,1398.94730000,1646275499999,4093370.70779600,3362,702.43320000,2056071.25047500,0
1646275500000,2931.00000000,2935.00000000,2922.81000000,2932.70000000,667.93730000,1646276399999,1955850.53244400,2028,320.35150000,938016.26792800,0
1646276400000,2932.70000000,2935.12000000,2925.05000000,2925.05000000,552.20300000,1646277299999,1617332.30677200,1629,260.68450000,763534.94780900,0
1646277300000,2925.04000000,2927.57000000,2921.10000000,2921.85000000,631.96860000,1646278199999,1848084.55216100,1535,294.41910000,860940.53896500,0
1646278200000,2922.18000000,2924.73000000,2888.79000000,2901.85000000,4035.04570000,1646279099999,11713672.16482300,8094,1804.87250000,5239544.39475200,0
1646279100000,2901.85000000,2902.25000000,2888.96000000,2896.12000000,2113.63810000,1646279999999,6120419.75900300,4207,1040.09620000,3011765.65758700,0
1646280000000,2896.15000000,2905.39000000,2893.69000000,2900.97000000,1388.13760000,1646280899999,4026605.87971500,2855,940.80520000,2728923.74545500,0
1646280900000,2901.00000000,2911.95000000,2900.30000000,2906.02000000,974.90680000,1646281799999,2832450.93408500,2070,651.50430000,1892525.74101500,0
1646281800000,2906.88000000,2910.25000000,2896.00000000,2896.57000000,673.53140000,1646282699999,1955465.51390700,1760,369.23890000,1072163.87956300,0
1646282700000,2896.56000000,2904.16000000,2888.91000000,2902.63000000,1091.96400000,1646283599999,3161362.68410100,2635,623.96840000,1806350.79001000,0
1646283600000,2902.63000000,2914.95000000,2901.31000000,2911.51000000,912.92320000,1646284499999,2655122.70623200,2474,597.94810000,1739125.19994900,0
1646284500000,2911.51000000,2914.99000000,2904.77000000,2907.53000000,647.85950000,1646285399999,1885763.69133900,1534,454.12180000,1321895.91773900,0
1646285400000,2907.53000000,2907.53000000,2898.00000000,2900.13000000,876.32300000,1646286299999,2542872.25859000,1702,421.78420000,1224023.41672600,0
1646286300000,2900.13000000,2904.41000000,2895.71000000,2900.22000000,611.47380000,1646287199999,1773399.11226600,1486,346.59170000,1005191.06580800,0
1646287200000,2900.22000000,2904.73000000,2873.00000000,2877.04000000,2582.82670000,1646288099999,7461068.96223500,5084,1197.32360000,3458837.15307000,0
1646288100000,2876.83000000,2895.21000000,2876.33000000,2894.00000000,1406.51860000,1646288999999,4062601.33322600,3226,919.02510000,2654267.81300300,0
1646289000000,2894.02000000,2913.91000000,2890.01000000,2912.28000000,1641.90410000,1646289899999,4772321.95067200,3765,1056.73250000,3071154.25358400,0
1646289900000,2912.36000000,2916.90000000,2908.49000000,2915.55000000,820.54580000,1646290799999,2389929.29113200,2155,451.93200000,1316319.55310600,0
1646290800000,2915.26000000,2921.94000000,2910.00000000,2910.89000000,869.62010000,1646291699999,2535806.21118100,2729,435.72300000,1270607.38269900,0
1646291700000,2910.99000000,2913.57000000,2900.77000000,2910.37000000,832.70270000,1646292599999,2420597.36137400,2449,359.29130000,1044381.51728300,0
1646292600000,2910.32000000,2914.28000000,2904.20000000,2907.59000000,803.31710000,1646293499999,2336195.20567200,2233,340.73250000,991094.44088800,0
1646293500000,2907.57000000,2909.91000000,2901.77000000,2909.29000000,588.83960000,1646294399999,1711204.77255300,2191,321.25560000,933616.25745100,0
1646294400000,2909.03000000,2917.01000000,2902.38000000,2916.01000000,777.24760000,1646295299999,2261805.09603800,2137,328.86180000,956898.04328400,0
1646295300000,2916.00000000,2918.34000000,2908.05000000,2908.32000000,915.85200000,1646296199999,2668120.66887100,2146,434.66960000,1266491.25301700,0
1646296200000,2908.27000000,2910.10000000,2899.11000000,2907.00000000,624.15250000,1646297099999,1812927.61091500,2177,311.09070000,903736.55203700,0
1646297100000,2906.81000000,2907.16000000,2897.36000000,2907.15000000,532.71610000,1646297999999,1546331.43919900,1677,242.19530000,703141.66712100,0
1646298000000,2907.16000000,2908.77000000,2895.59000000,2897.50000000,595.32390000,1646298899999,1726442.88852000,1823,297.71640000,863353.33196000,0
1646298900000,2897.42000000,2900.29000000,2888.72000000,2894.56000000,1290.19070000,1646299799999,3734087.27335300,2644,710.43490000,2056178.42273000,0
1646299800000,2894.56000000,2901.00000000,2883.95000000,2893.49000000,1276.79710000,1646300699999,3690794.54161800,3728,621.87970000,1797764.92985500,0
1646300700000,2893.50000000,2897.54000000,2882.37000000,2886.74000000,824.91260000,1646301599999,2382447.51469100,2468,366.89930000,1059618.87676400,0
1646301600000,2886.62000000,2890.82000000,2878.59000000,2881.38000000,1116.71720000,1646302499999,3219895.49068200,2725,433.96090000,1251448.71090200,0
1646302500000,2881.42000000,2893.71000000,2881.42000000,2887.29000000,588.08940000,1646303399999,1698672.43876900,1988,366.48850000,1058609.67078500,0
1646303400000,2887.48000000,2891.51000000,2880.14000000,2890.26000000,573.94140000,1646304299999,1656867.00996800,2172,272.39200000,786365.22698100,0
1646304300000,2890.17000000,2913.69000000,2890.00000000,2911.86000000,1939.83940000,1646305199999,5637033.48699700,4748,1176.80290000,3419275.66921100,0
1646305200000,2911.86000000,2918.72000000,2904.41000000,2911.29000000,953.10060000,1646306099999,2776023.23252600,2764,538.47820000,1568622.55934200,0
1646306100000,2911.29000000,2935.00000000,2911.18000000,2930.69000000,1406.88240000,1646306999999,4112667.20420400,3907,826.52930000,2415954.67718500,0
1646307000000,2930.67000000,2934.24000000,2918.70000000,2921.95000000,986.19090000,1646307899999,2885685.38838000,2816,492.92590000,1442224.42445100,0
1646307900000,2922.28000000,2922.28000000,2911.91000000,2913.77000000,738.03550000,1646308799999,2151155.11009100,2048,306.18090000,892351.72042300,0
1646308800000,2913.77000000,2921.13000000,2905.16000000,2912.80000000,1155.78130000,1646309699999,3368207.75073000,2942,447.37180000,1303845.19585400,0
1646309700000,2912.67000000,2931.71000000,2912.19000000,2929.06000000,1516.86140000,1646310599999,4433337.60639900,3220,678.43210000,1983886.18189700,0
1646310600000,2929.07000000,2931.50000000,2914.70000000,2914.70000000,1816.33470000,1646311499999,5308656.61244500,2754,771.82420000,2256278.00130900,0
1646311500000,2914.70000000,2916.58000000,2908.77000000,2914.76000000,819.86470000,1646312399999,2387507.90533600,2158,385.62200000,1123069.76385200,0
1646312400000,2915.19000000,2923.15000000,2911.42000000,2920.63000000,692.08900000,1646313299999,2018946.04704300,2013,408.68500000,1192176.58315700,0
1646313300000,2920.61000000,2927.00000000,2916.06000000,2923.90000000,797.29770000,1646314199999,2328339.46362400,2182,454.86010000,1328333.21531400,0
1646314200000,2923.94000000,2931.57000000,2915.79000000,2925.21000000,1260.13850000,1646315099999,3685012.02497000,3202,662.65020000,1938228.01401800,0
1646315100000,2924.84000000,2931.90000000,2918.68000000,2930.60000000,1459.66730000,1646315999999,4269829.54703100,3340,885.17070000,2589375.79852600,0
1646316000000,2930.60000000,2936.00000000,2919.83000000,2924.46000000,1654.28420000,1646316899999,4847328.33762300,4366,965.35980000,2829175.89102400,0
1646316900000,2924.47000000,2926.41000000,2916.00000000,2918.50000000,913.14780000,1646317799999,2666178.25996000,2285,385.89980000,1126796.21272500,0
1646317800000,2918.55000000,2922.93000000,2884.82000000,2891.90000000,2830.63910000,1646318699999,8224446.21614100,5972,1314.53830000,3820782.02292900,0
1646318700000,2891.90000000,2902.41000000,2880.50000000,2888.82000000,2599.78330000,1646319599999,7509981.70723300,5614,1428.47880000,4126850.56986000,0
1646319600000,2888.84000000,2892.96000000,2856.41000000,2861.65000000,4123.05330000,1646320499999,11845994.41167900,8607,2039.00590000,5860072.41449800,0
1646320500000,2861.65000000,2861.86000000,2839.29000000,2847.04000000,6783.94020000,1646321399999,19324802.24001100,10147,3411.06580000,9716049.80161000,0
1646321400000,2847.12000000,2851.87000000,2822.10000000,2825.86000000,5297.88910000,1646322299999,15012843.13944000,9842,2466.34940000,6988444.17249600,0
1646322300000,2825.86000000,2841.29000000,2817.32000000,2828.76000000,3728.33060000,1646323199999,10549461.10515300,7121,2325.19110000,6579642.58596400,0
1646323200000,2828.75000000,2830.82000000,2811.00000000,2816.56000000,4372.03240000,1646324099999,12333437.81423900,8017,2428.80180000,6853228.22870400,0
1646324100000,2816.40000000,2840.00000000,2815.98000000,2833.96000000,2128.32820000,1646324999999,6024077.25165700,4840,1298.68880000,3675264.62216000,0
1646325000000,2834.18000000,2835.33000000,2816.12000000,2824.36000000,2112.48680000,1646325899999,5968787.84864800,4074,969.43610000,2739693.02029900,0
1646325900000,2824.91000000,2828.29000000,2814.18000000,2819.76000000,1573.60620000,1646326799999,4438224.41214100,3679,613.04610000,1729220.69904400,0
1646326800000,2819.75000000,2827.49000000,2815.20000000,2822.39000000,1223.57710000,1646327699999,3452773.20976700,3199,706.83130000,1994733.68538000,0
1646327700000,2822.58000000,2825.47000000,2785.30000000,2792.32000000,3180.99790000,1646328599999,8918456.92658400,7707,1212.31410000,3399864.70380500,0
1646328600000,2792.33000000,2831.60000000,2787.96000000,2822.60000000,3815.07670000,1646329499999,10738143.39936200,8165,2182.98950000,6144332.64461200,0
